5.32E-01	3.15E+00
5.33E-01	3.16E+00
5.34E-01	3.16E+00
5.35E-01	3.16E+00
5.36E-01	3.17E+00
5.37E-01	3.17E+00
5.38E-01	3.17E+00
5.39E-01	3.17E+00
5.40E-01	3.18E+00
5.41E-01	3.18E+00
5.42E-01	3.18E+00
5.43E-01	3.19E+00
5.44E-01	3.19E+00
5.45E-01	3.19E+00
5.46E-01	3.20E+00
5.47E-01	3.20E+00
5.48E-01	3.20E+00
5.49E-01	3.21E+00
5.50E-01	3.21E+00
5.51E-01	3.21E+00
5.52E-01	3.21E+00
5.53E-01	3.22E+00
5.54E-01	3.22E+00
5.55E-01	3.22E+00
5.56E-01	3.23E+00
5.57E-01	3.23E+00
5.58E-01	3.23E+00
5.59E-01	3.24E+00
5.60E-01	3.24E+00
5.61E-01	3.24E+00
5.63E-01	3.25E+00
5.64E-01	3.25E+00
5.65E-01	3.25E+00
5.66E-01	3.26E+00
5.67E-01	3.26E+00
5.68E-01	3.26E+00
5.69E-01	3.26E+00
5.70E-01	3.27E+00
5.71E-01	3.27E+00
5.72E-01	3.27E+00
5.73E-01	3.28E+00
5.74E-01	3.28E+00
5.75E-01	3.28E+00
5.76E-01	3.29E+00
5.77E-01	3.29E+00
5.78E-01	3.29E+00
5.79E-01	3.30E+00
5.80E-01	3.30E+00
5.81E-01	3.30E+00
5.82E-01	3.30E+00
5.83E-01	3.31E+00
5.85E-01	3.31E+00
5.86E-01	3.31E+00
5.87E-01	3.32E+00
5.88E-01	3.32E+00
5.89E-01	3.32E+00
5.90E-01	3.33E+00
5.91E-01	3.33E+00
5.92E-01	3.33E+00
5.93E-01	3.34E+00
5.94E-01	3.34E+00
5.95E-01	3.34E+00
5.96E-01	3.35E+00
5.97E-01	3.35E+00
5.98E-01	3.35E+00
5.99E-01	3.35E+00
6.00E-01	3.36E+00
6.02E-01	3.36E+00
6.03E-01	3.36E+00
6.04E-01	3.37E+00
6.05E-01	3.37E+00
6.06E-01	3.37E+00
6.07E-01	3.38E+00
6.08E-01	3.38E+00
6.09E-01	3.38E+00
6.10E-01	3.39E+00
6.11E-01	3.39E+00
6.12E-01	3.39E+00
6.13E-01	3.40E+00
6.14E-01	3.40E+00
6.16E-01	3.40E+00
6.17E-01	3.40E+00
6.18E-01	3.41E+00
6.19E-01	3.41E+00
6.20E-01	3.41E+00
6.21E-01	3.42E+00
6.22E-01	3.42E+00
6.23E-01	3.42E+00
6.24E-01	3.43E+00
6.25E-01	3.43E+00
6.26E-01	3.43E+00
6.27E-01	3.44E+00
6.29E-01	3.44E+00
6.30E-01	3.44E+00
6.31E-01	3.45E+00
6.32E-01	3.45E+00
6.33E-01	3.45E+00
6.34E-01	3.46E+00
6.35E-01	3.46E+00
6.36E-01	3.46E+00
6.37E-01	3.46E+00
6.38E-01	3.47E+00
6.39E-01	3.47E+00
6.41E-01	3.47E+00
6.42E-01	3.48E+00
6.43E-01	3.48E+00
6.44E-01	3.48E+00
6.45E-01	3.49E+00
6.46E-01	3.49E+00
6.47E-01	3.49E+00
6.48E-01	3.50E+00
6.49E-01	3.50E+00
6.51E-01	3.50E+00
6.52E-01	3.51E+00
6.53E-01	3.51E+00
6.54E-01	3.51E+00
6.55E-01	3.52E+00
6.56E-01	3.52E+00
6.57E-01	3.52E+00
6.58E-01	3.52E+00
6.59E-01	3.53E+00
6.61E-01	3.53E+00
6.62E-01	3.53E+00
6.63E-01	3.54E+00
6.64E-01	3.54E+00
6.65E-01	3.54E+00
6.66E-01	3.55E+00
6.67E-01	3.55E+00
6.68E-01	3.55E+00
6.69E-01	3.56E+00
6.71E-01	3.56E+00
6.72E-01	3.56E+00
6.73E-01	3.57E+00
6.74E-01	3.57E+00
6.75E-01	3.57E+00
6.76E-01	3.58E+00
6.77E-01	3.58E+00
6.79E-01	3.58E+00
6.80E-01	3.59E+00
6.81E-01	3.59E+00
6.82E-01	3.59E+00
6.83E-01	3.60E+00
6.84E-01	3.60E+00
6.85E-01	3.60E+00
6.86E-01	3.61E+00
6.88E-01	3.61E+00
6.89E-01	3.61E+00
6.90E-01	3.61E+00
6.91E-01	3.62E+00
6.92E-01	3.62E+00
6.93E-01	3.62E+00
6.94E-01	3.63E+00
6.96E-01	3.63E+00
6.97E-01	3.63E+00
6.98E-01	3.64E+00
6.99E-01	3.64E+00
7.00E-01	3.64E+00
7.01E-01	3.65E+00
7.02E-01	3.65E+00
7.04E-01	3.65E+00
7.05E-01	3.66E+00
7.06E-01	3.66E+00
7.07E-01	3.66E+00
7.08E-01	3.67E+00
7.09E-01	3.67E+00
7.11E-01	3.67E+00
7.12E-01	3.68E+00
7.13E-01	3.68E+00
7.14E-01	3.68E+00
7.15E-01	3.69E+00
7.16E-01	3.69E+00
7.17E-01	3.69E+00
7.19E-01	3.70E+00
7.20E-01	3.70E+00
7.21E-01	3.70E+00
7.22E-01	3.71E+00
7.23E-01	3.71E+00
7.24E-01	3.71E+00
7.26E-01	3.72E+00
7.27E-01	3.72E+00
7.28E-01	3.72E+00
7.29E-01	3.73E+00
7.30E-01	3.73E+00
7.31E-01	3.73E+00
7.33E-01	3.74E+00
7.34E-01	3.74E+00
7.35E-01	3.74E+00
7.36E-01	3.75E+00
7.37E-01	3.75E+00
7.39E-01	3.75E+00
7.40E-01	3.76E+00
7.41E-01	3.76E+00
7.42E-01	3.76E+00
7.43E-01	3.77E+00
7.44E-01	3.77E+00
7.46E-01	3.77E+00
7.47E-01	3.78E+00
7.48E-01	3.78E+00
7.49E-01	3.78E+00
7.50E-01	3.79E+00
7.52E-01	3.79E+00
7.53E-01	3.79E+00
7.54E-01	3.80E+00
7.55E-01	3.80E+00
7.56E-01	3.80E+00
7.58E-01	3.81E+00
7.59E-01	3.81E+00
7.60E-01	3.81E+00
7.61E-01	3.82E+00
7.62E-01	3.82E+00
7.64E-01	3.82E+00
7.65E-01	3.83E+00
7.66E-01	3.83E+00
7.67E-01	3.83E+00
7.68E-01	3.84E+00
7.70E-01	3.84E+00
7.71E-01	3.84E+00
7.72E-01	3.85E+00
7.73E-01	3.85E+00
7.74E-01	3.85E+00
7.76E-01	3.86E+00
7.77E-01	3.86E+00
7.78E-01	3.86E+00
7.79E-01	3.87E+00
7.80E-01	3.87E+00
7.82E-01	3.87E+00
7.83E-01	3.88E+00
7.84E-01	3.88E+00
7.85E-01	3.88E+00
7.87E-01	3.89E+00
7.88E-01	3.89E+00
7.89E-01	3.90E+00
7.90E-01	3.90E+00
7.91E-01	3.90E+00
7.93E-01	3.91E+00
7.94E-01	3.91E+00
7.95E-01	3.91E+00
7.96E-01	3.92E+00
7.98E-01	3.92E+00
7.99E-01	3.92E+00
8.00E-01	3.93E+00
8.01E-01	3.93E+00
8.02E-01	3.93E+00
8.04E-01	3.94E+00
8.05E-01	3.94E+00
8.06E-01	3.94E+00
8.07E-01	3.95E+00
8.09E-01	3.95E+00
8.10E-01	3.95E+00
8.11E-01	3.96E+00
8.12E-01	3.96E+00
8.14E-01	3.97E+00
8.15E-01	3.97E+00
8.16E-01	3.97E+00
8.17E-01	3.98E+00
8.19E-01	3.98E+00
8.20E-01	3.98E+00
8.21E-01	3.99E+00
8.22E-01	3.99E+00
8.24E-01	3.99E+00
8.25E-01	4.00E+00
8.26E-01	4.00E+00
8.27E-01	4.00E+00
8.29E-01	4.01E+00
8.30E-01	4.01E+00
8.31E-01	4.02E+00
8.32E-01	4.02E+00
8.34E-01	4.02E+00
8.35E-01	4.03E+00
8.36E-01	4.03E+00
8.38E-01	4.03E+00
8.39E-01	4.04E+00
8.40E-01	4.04E+00
8.41E-01	4.04E+00
8.43E-01	4.05E+00
8.44E-01	4.05E+00
8.45E-01	4.06E+00
8.46E-01	4.06E+00
8.48E-01	4.06E+00
8.49E-01	4.07E+00
8.50E-01	4.07E+00
8.52E-01	4.07E+00
8.53E-01	4.08E+00
8.54E-01	4.08E+00
8.55E-01	4.08E+00
8.57E-01	4.09E+00
8.58E-01	4.09E+00
8.59E-01	4.10E+00
8.60E-01	4.10E+00
8.62E-01	4.10E+00
8.63E-01	4.11E+00
8.64E-01	4.11E+00
8.66E-01	4.11E+00
8.67E-01	4.12E+00
8.68E-01	4.12E+00
8.70E-01	4.13E+00
8.71E-01	4.13E+00
8.72E-01	4.13E+00
8.73E-01	4.14E+00
8.75E-01	4.14E+00
8.76E-01	4.14E+00
8.77E-01	4.15E+00
8.79E-01	4.15E+00
8.80E-01	4.16E+00
8.81E-01	4.16E+00
8.83E-01	4.16E+00
8.84E-01	4.17E+00
8.85E-01	4.17E+00
8.86E-01	4.17E+00
8.88E-01	4.18E+00
8.89E-01	4.18E+00
8.90E-01	4.19E+00
8.92E-01	4.19E+00
8.93E-01	4.19E+00
8.94E-01	4.20E+00
8.96E-01	4.20E+00
8.97E-01	4.21E+00
8.98E-01	4.21E+00
9.00E-01	4.21E+00
9.01E-01	4.22E+00
9.02E-01	4.22E+00
9.04E-01	4.22E+00
9.05E-01	4.23E+00
9.06E-01	4.23E+00
9.08E-01	4.24E+00
9.09E-01	4.24E+00
9.10E-01	4.24E+00
9.12E-01	4.25E+00
9.13E-01	4.25E+00
9.14E-01	4.26E+00
9.16E-01	4.26E+00
9.17E-01	4.26E+00
9.18E-01	4.27E+00
9.20E-01	4.27E+00
9.21E-01	4.28E+00
9.22E-01	4.28E+00
9.24E-01	4.28E+00
9.25E-01	4.29E+00
9.26E-01	4.29E+00
9.28E-01	4.30E+00
9.29E-01	4.30E+00
9.31E-01	4.30E+00
9.32E-01	4.31E+00
9.33E-01	4.31E+00
9.35E-01	4.32E+00
9.36E-01	4.32E+00
9.37E-01	4.32E+00
9.39E-01	4.33E+00
9.40E-01	4.33E+00
9.41E-01	4.34E+00
9.43E-01	4.34E+00
9.44E-01	4.35E+00
9.46E-01	4.35E+00
9.47E-01	4.35E+00
9.48E-01	4.36E+00
9.50E-01	4.36E+00
9.51E-01	4.37E+00
9.52E-01	4.37E+00
9.54E-01	4.37E+00
9.55E-01	4.38E+00
9.57E-01	4.38E+00
9.58E-01	4.39E+00
9.59E-01	4.39E+00
9.61E-01	4.40E+00
9.62E-01	4.40E+00
9.64E-01	4.40E+00
9.65E-01	4.41E+00
9.66E-01	4.41E+00
9.68E-01	4.42E+00
9.69E-01	4.42E+00
9.71E-01	4.43E+00
9.72E-01	4.43E+00
9.73E-01	4.43E+00
9.75E-01	4.44E+00
9.76E-01	4.44E+00
9.78E-01	4.45E+00
9.79E-01	4.45E+00
9.80E-01	4.46E+00
9.82E-01	4.46E+00
9.83E-01	4.46E+00
9.85E-01	4.47E+00
9.86E-01	4.47E+00
9.88E-01	4.48E+00
9.89E-01	4.48E+00
9.90E-01	4.49E+00
9.92E-01	4.49E+00
9.93E-01	4.50E+00
9.95E-01	4.50E+00
9.96E-01	4.50E+00
9.98E-01	4.51E+00
9.99E-01	4.51E+00
1.00E+00	4.52E+00
1.00E+00	4.52E+00
1.00E+00	4.53E+00
1.00E+00	4.53E+00
1.01E+00	4.54E+00
1.01E+00	4.54E+00
1.01E+00	4.54E+00
1.01E+00	4.55E+00
1.01E+00	4.55E+00
1.01E+00	4.56E+00
1.01E+00	4.56E+00
1.02E+00	4.57E+00
1.02E+00	4.57E+00
1.02E+00	4.58E+00
1.02E+00	4.58E+00
1.02E+00	4.59E+00
1.02E+00	4.59E+00
1.03E+00	4.60E+00
1.03E+00	4.60E+00
1.03E+00	4.61E+00
1.03E+00	4.61E+00
1.03E+00	4.61E+00
1.03E+00	4.62E+00
1.03E+00	4.62E+00
1.04E+00	4.63E+00
1.04E+00	4.63E+00
1.04E+00	4.64E+00
1.04E+00	4.64E+00
1.04E+00	4.65E+00
1.04E+00	4.65E+00
1.04E+00	4.66E+00
1.05E+00	4.66E+00
1.05E+00	4.67E+00
1.05E+00	4.67E+00
1.05E+00	4.68E+00
1.05E+00	4.68E+00
1.05E+00	4.69E+00
1.05E+00	4.69E+00
1.06E+00	4.70E+00
1.06E+00	4.70E+00
1.06E+00	4.71E+00
1.06E+00	4.71E+00
1.06E+00	4.72E+00
1.06E+00	4.72E+00
1.07E+00	4.73E+00
1.07E+00	4.73E+00
1.07E+00	4.74E+00
1.07E+00	4.74E+00
1.07E+00	4.75E+00
1.07E+00	4.75E+00
1.07E+00	4.76E+00
1.08E+00	4.76E+00
1.08E+00	4.77E+00
1.08E+00	4.78E+00
1.08E+00	4.78E+00
1.08E+00	4.79E+00
1.08E+00	4.79E+00
1.09E+00	4.80E+00
1.09E+00	4.80E+00
1.09E+00	4.81E+00
1.09E+00	4.81E+00
1.09E+00	4.82E+00
1.09E+00	4.82E+00
1.09E+00	4.83E+00
1.10E+00	4.83E+00
1.10E+00	4.84E+00
1.10E+00	4.85E+00
1.10E+00	4.85E+00
1.10E+00	4.86E+00
1.10E+00	4.86E+00
1.11E+00	4.87E+00
1.11E+00	4.87E+00
1.11E+00	4.88E+00
1.11E+00	4.88E+00
1.11E+00	4.89E+00
1.11E+00	4.90E+00
1.12E+00	4.90E+00
1.12E+00	4.91E+00
1.12E+00	4.91E+00
1.12E+00	4.92E+00
1.12E+00	4.92E+00
1.12E+00	4.93E+00
1.13E+00	4.94E+00
1.13E+00	4.94E+00
1.13E+00	4.95E+00
1.13E+00	4.95E+00
1.13E+00	4.96E+00
1.13E+00	4.97E+00
1.14E+00	4.97E+00
1.14E+00	4.98E+00
1.14E+00	4.98E+00
1.14E+00	4.99E+00
1.14E+00	5.00E+00
1.14E+00	5.00E+00
1.14E+00	5.01E+00
1.15E+00	5.02E+00
1.15E+00	5.02E+00
1.15E+00	5.03E+00
1.15E+00	5.03E+00
1.15E+00	5.04E+00
1.15E+00	5.05E+00
1.16E+00	5.05E+00
1.16E+00	5.06E+00
1.16E+00	5.07E+00
1.16E+00	5.07E+00
1.16E+00	5.08E+00
1.17E+00	5.09E+00
1.17E+00	5.09E+00
1.17E+00	5.10E+00
1.17E+00	5.11E+00
1.17E+00	5.11E+00
1.17E+00	5.12E+00
1.18E+00	5.13E+00
1.18E+00	5.13E+00
1.18E+00	5.14E+00
1.18E+00	5.15E+00
1.18E+00	5.15E+00
1.18E+00	5.16E+00
1.19E+00	5.17E+00
1.19E+00	5.18E+00
1.19E+00	5.18E+00
1.19E+00	5.19E+00
1.19E+00	5.20E+00
1.19E+00	5.20E+00
1.20E+00	5.21E+00
1.20E+00	5.22E+00
1.20E+00	5.23E+00
1.20E+00	5.23E+00
1.20E+00	5.24E+00
1.21E+00	5.25E+00
1.21E+00	5.26E+00
1.21E+00	5.26E+00
1.21E+00	5.27E+00
1.21E+00	5.28E+00
1.21E+00	5.29E+00
1.22E+00	5.29E+00
1.22E+00	5.30E+00
1.22E+00	5.31E+00
1.22E+00	5.32E+00
1.22E+00	5.33E+00
1.23E+00	5.33E+00
1.23E+00	5.34E+00
1.23E+00	5.35E+00
1.23E+00	5.36E+00
1.23E+00	5.37E+00
1.23E+00	5.38E+00
1.24E+00	5.38E+00
1.24E+00	5.39E+00
1.24E+00	5.40E+00
1.24E+00	5.41E+00
1.24E+00	5.42E+00
1.25E+00	5.43E+00
1.25E+00	5.44E+00
1.25E+00	5.44E+00
1.25E+00	5.45E+00
1.25E+00	5.46E+00
1.26E+00	5.47E+00
1.26E+00	5.48E+00
1.26E+00	5.49E+00
1.26E+00	5.50E+00
1.26E+00	5.51E+00
1.26E+00	5.52E+00
1.27E+00	5.53E+00
1.27E+00	5.54E+00
1.27E+00	5.55E+00
1.27E+00	5.56E+00
1.27E+00	5.57E+00
1.28E+00	5.58E+00
1.28E+00	5.59E+00
1.28E+00	5.60E+00
1.28E+00	5.61E+00
1.28E+00	5.62E+00
1.29E+00	5.63E+00
1.29E+00	5.64E+00
1.29E+00	5.65E+00
1.29E+00	5.66E+00
1.30E+00	5.67E+00
1.30E+00	5.68E+00
1.30E+00	5.69E+00
1.30E+00	5.71E+00
1.30E+00	5.72E+00
1.31E+00	5.73E+00
1.31E+00	5.74E+00
1.31E+00	5.75E+00
1.31E+00	5.76E+00
1.31E+00	5.78E+00
1.32E+00	5.79E+00
1.32E+00	5.80E+00
1.32E+00	5.81E+00
1.32E+00	5.83E+00
1.33E+00	5.84E+00
1.33E+00	5.85E+00
1.33E+00	5.87E+00
1.33E+00	5.88E+00
1.33E+00	5.89E+00
1.34E+00	5.91E+00
1.34E+00	5.92E+00
1.34E+00	5.93E+00
1.34E+00	5.95E+00
1.35E+00	5.96E+00
1.35E+00	5.98E+00
1.35E+00	5.99E+00
1.35E+00	6.01E+00
1.36E+00	6.02E+00
1.36E+00	6.04E+00
1.36E+00	6.05E+00
1.36E+00	6.07E+00
1.36E+00	6.09E+00
1.37E+00	6.10E+00
1.37E+00	6.12E+00
1.37E+00	6.14E+00
1.37E+00	6.15E+00
1.38E+00	6.17E+00
1.38E+00	6.19E+00
1.38E+00	6.21E+00
1.38E+00	6.23E+00
1.39E+00	6.25E+00
1.39E+00	6.27E+00
1.39E+00	6.29E+00
1.40E+00	6.31E+00
1.40E+00	6.33E+00
1.40E+00	6.35E+00
1.40E+00	6.37E+00
1.41E+00	6.39E+00
1.41E+00	6.41E+00
1.41E+00	6.44E+00
1.42E+00	6.46E+00
1.42E+00	6.49E+00
1.42E+00	6.51E+00
1.42E+00	6.54E+00
1.43E+00	6.56E+00
1.43E+00	6.59E+00
1.43E+00	6.62E+00
1.44E+00	6.64E+00
1.44E+00	6.67E+00
1.44E+00	6.70E+00
1.45E+00	6.73E+00
1.45E+00	6.77E+00
1.45E+00	6.80E+00
1.46E+00	6.83E+00
1.46E+00	6.87E+00
1.46E+00	6.91E+00
1.47E+00	6.94E+00
1.47E+00	6.98E+00
1.47E+00	7.02E+00
1.48E+00	7.07E+00
1.48E+00	7.11E+00
1.49E+00	7.16E+00
1.49E+00	7.20E+00
1.50E+00	7.25E+00
1.50E+00	7.31E+00
1.50E+00	7.36E+00
1.51E+00	7.42E+00
1.51E+00	7.49E+00
1.52E+00	7.55E+00
1.52154233	7.65979775
1.52492094	7.67023004
1.52830085	7.68066617
1.53168208	7.69110614
1.53506461	7.70154993
1.53844845	7.71199754
1.5418336	7.72244898
1.54522006	7.73290425
1.54860782	7.74336332
1.55199688	7.75382622
1.55538725	7.76429292
1.55877892	7.77476344
1.56217189	7.78523776
1.56556616	7.79571588
1.56896173	7.80619781
1.5723586	7.81668353
1.57575677	7.82717305
1.57915623	7.83766636
1.58255699	7.84816345
1.58595904	7.85866434
1.58936239	7.86916901
1.59276702	7.87967746
1.59617295	7.89018969
